lat_bin,lon_bin,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
34,-112,146104.84780995687,155920.49293062586,166392.32482025292,178182.0108643239,200470.26478365285,253732.45111880492,317217.846323397,330600.33370806667,303162.7454204774,255690.6135576133,227118.25201706355,204321.05481515813,207251.61198700668,220669.74686659157,241088.4958334702,257611.47408336928,272084.7444232513,284681.64422081667,304594.56995470717,331464.7544844028,359516.60548968066,448329.6088543559,545889.4048246315,540823.872692052,562919.7390620536,561403.6387964447
34,-111,97036.35823129224,105809.82162770863,111012.20758576319,115758.08242935967,122719.86167803248,141467.05378744847,172875.09989146393,191361.46407722426,188688.37236239028,167689.8653446006,151480.364818564,134382.0877831212,138690.68458395777,145337.64373577884,156647.66406157587,168991.70610940206,179434.76646797545,189876.16131034624,200447.58227863617,221075.96845096268,244327.28959522923,309249.4368787138,367241.7856579521,362939.74923155457,372821.5080249571,373931.9519049162
34,-110,113886.55332258285,122360.48881817756,129553.57939571618,136756.97631769985,145918.5734116395,167105.74926917042,210971.1944203172,243312.64601375698,237852.987702833,171266.62295032924,156993.07897489,144382.4151817086,146729.19330820304,145602.97648171792,155877.42833771068,162312.84429003464,174249.60555532962,188081.73502042977,196827.54066285488,206249.6026124474,221487.77236597188,281645.5165103685,336960.81040848675,362718.6804738113,375297.8831721893,377462.5574660271
34,-109,,,,,,,,,,,,,,,,,,,,,,,,229327.2975352341,221926.16088732352,220441.81427622345
34,-108,,,,,,,,,,,,,,,,,94775.08881907194,85834.84095930269,91888.74791004608,97861.43165598308,104821.9246740273,120155.41664970214,134504.75733771452,137043.5838095081,141117.4549136574,146933.62853945867
34,-107,,,140769.23791029918,143221.65561579075,151129.3376785455,160599.05043227368,181545.45907282468,196658.99611020874,196929.79336222803,174089.0544578392,168820.8309408982,158404.70965352745,153168.95101888405,151885.16613094494,156202.44156113252,164403.11973466873,173083.5476021744,177835.35881398144,185239.76932521313,200782.27289770238,217760.03459832026,255897.36529649585,290956.1637578454,282742.2282662633,295421.7192969611,305307.1239672308
34,-106,,,,,,,,,,,,,126353.6480901126,126914.1181671546,137924.9648823089,158119.72589753068,165226.59672577816,152405.01962606114,163271.01990573425,176213.02692624403,193721.81106269063,215822.5929727024,243327.8351851935,216145.82478921505,211307.733335258,209258.28909590206
34,-105,,,,,,,,,,,,,,,,,,,,,,,126279.98381485844,110739.96939075152,99583.63088967589,100272.05093004336
34,-104,,,,,,,,,,133227.93968891964,133898.75595596668,131637.79373951358,132279.0264345617,127769.03392518403,131390.50077209258,140880.14503921368,128390.8244963708,125213.5811482346,126295.07501531765,133434.57245176658,140370.75451452014,141878.03864867985,148149.81807565308,150699.35653782362,150319.2731775764,149723.00409054384
34,-103,,,,,,,,,,106745.36637194344,106004.68830686557,105434.16494218764,97587.41369398998,99741.2392853317,103533.41306353039,102465.30612947191,105528.21596398676,105765.11457991479,109970.40479666823,118895.77549511768,130259.26262869753,132484.95451004343,141120.07803219408,132787.2713116767,135276.605659881,132409.78391463088
34,-102,,,,,,,,,,117423.0882022145,116615.41670676012,115498.24596609517,98734.78915360622,99192.84908868882,102988.59071581237,106373.66961396886,111648.15124107208,114402.38215713447,119102.88671124102,118947.3605288288,128325.25084231763,143468.9740234049,158657.46536000216,151662.43682219167,148569.52953446616,144418.79555672102
34,-101,,,,,,,,,,,,,,62115.38725896963,65668.10258246925,69329.4448065294,78766.43017721112,75802.72635769068,78725.25561945568,83805.38229133107,91043.52746995905,101034.41600121319,105452.06597617106,92163.5037559256,84201.02027210988,82597.12859188452
34,-100,53583.08882575503,55522.28236953146,57472.72005240784,57600.92544607482,59496.770420469154,62076.648753098285,64176.23791287669,66954.052734453,69064.96241307496,62461.88415140719,62163.0810297143,62328.74059192931,63737.74726084144,64071.01890309138,65918.71513309874,66215.72282694392,68634.05589722995,67276.42018157554,70457.66800241191,73501.55092459428,73855.88761594583,81629.50360012556,89583.81004234987,89635.81302819337,93004.28503564997,89790.05280328922
34,-99,83688.83172570608,85262.88153434548,87255.76163418325,86906.54229437215,84928.48801150496,88303.99640125937,94971.6185434888,102170.83808118648,103958.4969963703,85641.42469195463,85927.18494641862,86583.83010438562,87770.24275362931,88356.88018709671,90473.07286909723,91942.95090104271,93327.83696941732,94036.14803637475,98884.61578895204,102291.28417490523,106931.12167289795,116908.70976111862,129828.79180077073,132347.89131502475,138290.3959209765,141212.65957081557
34,-98,57261.641456899626,59876.89289894484,62062.9490289251,64076.9326533266,66672.36152532732,69662.68545641616,72746.95929597632,75813.87562052152,77632.3176497177,76622.72302212886,75152.59130034552,73690.06066095683,74783.37828054308,79072.7241737996,82921.61316532214,87798.5573829746,89813.44530590432,91484.75971269564,96316.47255477576,101088.21294346738,109628.86904908753,128559.3652893266,150666.14370077834,158067.53376565527,164703.6857247616,167453.9715006847
34,-97,54403.005422501556,58275.41253415563,60673.34332942203,62839.382991675135,65781.57328382756,69543.36345421107,72614.30067443504,76129.28589895344,79088.24332340977,80254.112178,80814.49236821079,80603.59499578683,81676.3999116938,84134.59037044279,86903.64452011835,90476.35657419692,94203.35366550353,95297.14950570435,100709.17178970124,106747.98579694798,116857.80789876502,139917.47093064233,165140.39402646737,171101.43640128136,176357.953945485,181111.35969281307
34,-96,50475.06002981987,53294.205432789655,56395.202705155854,58253.43090165297,60542.76090779815,64701.66796359135,68454.00044391019,71232.03438308054,71521.37102875244,70933.15472865549,70164.27262124323,67525.07563380073,68467.60127719899,70526.94376313633,73737.91205945231,77529.34657728048,83104.97705418474,83082.14670793171,86589.2149987978,91847.99647236902,102142.65623708561,120586.72202108335,138453.99059399567,142639.02599918313,146354.6972205882,150662.24992477882
34,-95,59834.25769105872,65351.19251880194,67141.40750257605,68972.91073236411,71227.16018676315,74038.46987723181,76729.02184536099,79715.70512091911,82039.67340178252,83587.64943053488,82867.17173445571,81735.29502380414,83113.7102151835,85639.59728321282,87991.36416308103,94023.49757883171,99006.04103929833,100582.44890133757,106342.76334629048,110571.80191064221,120400.93178668976,147277.2359699293,175307.90149823923,170890.26103054947,169652.63842863563,170216.05077040847
34,-94,68439.33690006948,72737.1897726898,74275.44765743999,79207.50476191055,86908.12631565607,91239.26820879204,101710.4366148728,106805.34934283,106800.89679264315,100871.81910597748,98013.01472949614,97288.68957975582,103221.14088492237,105589.08497078612,106209.13745210665,109334.66920037985,115590.94450721297,117951.63214038698,122324.42813438087,126802.74751909204,136649.64032333263,160297.63746916183,179694.28947201298,185438.60467424855,194891.2807036144,198217.57852254028
34,-93,107432.1013509348,112393.4894302948,115962.77367881524,121606.14037637,128135.71265673426,136943.4696125073,147056.5190384609,150088.8929501021,148665.8870840483,145299.48941764276,145562.24131171187,141977.5834172085,141506.67174106644,144793.98428319927,146867.34927749407,150657.02927473103,154486.57295762395,156353.45573507232,160759.83565511942,164214.29291862118,172369.88818599112,191624.90522829953,211554.37087125378,211738.51733007294,218122.67720076552,219908.23503204677
34,-92,82438.004775636,88938.88983946976,94229.82203856557,94428.6139172605,98859.08230014071,101903.33348273118,105809.80822353037,105058.4862619236,103099.07822279983,101971.26830485988,98453.18481441688,95559.39429026084,97214.68205671209,98713.80010846934,99506.22206595929,101918.77007548015,102524.44384392284,102306.79944367816,105521.63946555604,108380.46737047964,112640.9163613527,123133.914768163,126497.07255919153,121483.70551241994,121890.62922788029,120191.75175102154
34,-91,66117.32666146774,68551.44041111108,69870.94710407026,72183.71298139989,76273.29190162603,81211.42688339761,84314.25732797784,86386.39020042772,86034.64718796061,84028.79454747244,132296.43387606886,129670.47661372439,113765.85965377378,110889.50854358432,113591.36258001282,117590.53439625089,122731.291253793,121293.99349619269,127010.23883944887,135208.3160768105,144113.32116923036,159499.40220686406,169045.26237674354,147434.01644511922,147709.1761300074,146943.9443038769
34,-90,,,,,,,,,,143111.21298489012,142360.03931526563,140594.1095818117,116020.55127397386,115789.0733282125,122764.40801338581,134324.97079815486,134715.38628065164,144515.00709606695,147213.63810779052,152430.12722151665,163050.36866903427,178773.69205660353,194563.0615541744,191103.43646060978,195877.75926658156,201831.2441396319
34,-89,,,,,,,,,,,98482.92703319436,95764.19749934466,106900.96427477624,109294.02824863578,112008.702328846,115643.22876320074,121626.83957270408,122420.38834058824,122143.46888106513,124441.43767384146,131636.40259978542,148886.96896048458,162488.06452040278,158483.76210348244,160850.90545492558,166309.91597623588
34,-88,124585.32446387071,132170.00181114068,139227.44432456084,144736.21380038874,151700.98762667028,157480.3088659446,157105.75491843236,167090.18658941746,171265.85187184837,167323.45413905237,132918.61831683514,124160.04882842166,122321.19852734848,129118.76401176518,129437.99423353284,127171.89273834607,130534.72889762608,134778.78156666996,139197.18256757114,145716.8395109675,156778.27066805292,181733.0737129991,204282.7579885633,206855.70165757803,214103.65082271374,218406.1115188562
34,-87,92476.8639321171,95792.34923442184,94618.29050132562,97269.52983751657,100315.86572836844,100120.23145416121,103609.64068835056,110042.31655014529,113464.58968693086,110313.3970012896,108689.89439427202,108154.15161051114,117321.0322890123,135307.30866070095,139144.12381862412,140723.3062854227,146869.36902782967,151588.74623980647,158239.03576215712,167690.18271437095,184303.1313474642,215816.06040717417,246753.96239789014,249419.17324162007,253395.6200406738,256353.08415668184
34,-86,92001.56447172468,97848.47398285456,98820.2909773323,102617.01242533517,107706.68343744679,113224.26005695999,119715.05224450654,124221.68342793109,123424.44625711838,115218.49626536373,109253.48024429248,104106.4208766242,103973.04828336669,110254.1957984763,114584.54751948442,117506.65600013839,124215.22130617592,130288.58116350265,138263.29184486603,145816.0597111908,158312.41402085125,185412.30522274328,211856.4856706203,218475.81717319431,229438.98318574013,235551.68558624008
34,-85,154959.05957600402,165940.36487045328,174771.8737181184,180483.05768168822,187652.1097922776,196608.57647224262,207644.9946735478,215764.28397917314,205804.157182306,190624.23604702024,178834.54709677392,164704.28773448354,162525.4873914771,175915.78458188396,192776.03586421566,205128.55543523704,218917.82063849823,233874.2580169209,251532.95229589197,265974.0095441633,283302.89002438344,336713.81087377365,402256.94252924,412811.26476891065,436297.719057278,438056.2240169907
34,-84,116518.93356149376,125468.18227716754,131636.96067107454,137468.5665443234,144484.23331023616,149244.890349093,158686.0651177265,165154.88624002892,162464.5901328064,150150.2242560065,137943.82221250163,126174.7695013513,122683.02463962695,128829.45606551447,139398.95733675457,147598.76299568312,156531.0483261252,165777.81384560402,178574.10460960076,192286.61592531225,208557.18638537647,254157.4856089319,302486.96429832577,312022.85005992005,329951.7562079244,336317.9583413258
34,-83,102536.74725410198,105074.6376060348,117803.68200279483,119337.34253018931,123021.2411624874,127207.64050217802,133761.2120223129,139539.17203413456,140937.4746787336,136385.81258066182,135002.42942714854,131113.59929923463,130043.59258025486,133681.96358515523,137940.8434987834,145583.18927661318,153568.42048719554,161055.52038864786,168886.87701308375,178111.9344359431,191434.2786166178,222001.35503536632,259368.7267436914,273162.16521336365,285184.34993857297,288881.8447830842
34,-82,118038.45130779553,121640.74205134108,119153.1717413132,104562.73354764642,105917.24885685678,112087.79296316842,117302.88202446426,121393.62194786483,123224.74365400097,118323.99472265605,117057.16105919088,109965.55319921098,109425.5859205316,111302.47757842923,115150.2029290483,120028.38636284451,127618.29047991113,133088.96283253518,139844.9336552558,147816.08550664014,163169.26916827698,189426.65732393233,216067.1891856797,215676.2429279112,220952.09860149882,219918.9673273104
34,-81,95730.72986351438,101680.48465062067,120778.20255386051,125168.57435150514,122227.32738142555,127887.70411157692,134573.77001929877,141285.8781041936,142994.81473505832,138462.1999415704,132011.5855975903,125600.55236415724,123649.50039693716,125893.84140552256,131504.27529727187,135894.28172661315,145701.68188956936,151729.0484428394,156911.26608389028,164088.0273823563,176793.53544134344,203779.71234806444,234701.32286705467,238652.82375753313,238462.16382474752,238275.9466830088
34,-80,64653.75399207844,66809.38651915547,70220.45921424606,68314.15122407714,66889.23847367633,86789.1835105987,93730.21666651138,98698.68101296485,98566.78745236594,105416.1136185259,100981.19496699807,96857.6044208962,97721.43181286567,97178.66553276038,97545.53192869753,98224.3301668229,100306.40205160782,99735.47560014015,102307.42363107292,100610.22388748272,107325.37788280973,123741.72456780216,141944.22689688674,144781.43338585834,146383.72992775048,143636.2489458966
34,-79,79540.00170858532,80417.49759089344,78833.09874859064,79103.08892544793,82817.98733817047,89787.3221235732,97679.86365406084,132241.70654724873,133831.01627028946,122563.7748363914,117600.16241520093,113487.72668908363,110711.51512537773,110462.9118040113,114060.09646227604,116614.77575755557,120715.86237355872,124076.4187476788,130180.7475601971,133554.60515767406,142803.36721006365,167254.22637469557,193890.14375678895,200240.4648438393,205247.17057901795,204596.0151351074
34,-78,118787.35432856934,122089.5650630272,123164.1180926691,199439.33196712314,210768.4509793418,211712.88359418366,238393.77001081503,256411.1267216131,253401.57967346444,229340.3067859014,216582.5571607724,203368.30154241654,196253.63316888196,196771.33963120048,200522.42520463624,205173.11237160492,211988.83276955967,219784.7076973487,230811.92926672092,244149.3001551665,261010.14795023337,310106.1201842914,371108.6111681751,394309.3969880918,411318.2542863453,418610.3214317903
34,-77,141678.14752303468,145315.7564929025,145402.33352855488,145518.97869593566,149368.19377768727,170878.70463208828,202906.42456552284,220338.49188792298,202459.04020741393,182674.68097655094,178100.6375876947,173284.73173053787,171878.05544132576,170748.80939463776,172433.3456331571,176155.88444534838,186592.31657365386,190328.28516871706,197245.36903858194,205672.65201048166,217789.8347935145,254421.22472618287,295290.0203867765,311980.0471948978,328700.6065223984,331226.90920504637
35,-122,272544.27567573776,324114.5753699979,370274.4463610244,422365.2267454066,504820.1413552051,601692.3371971032,642098.549297004,617494.1328882688,591054.3106114723,526807.7343594829,475261.07178495935,435322.6798194559,444976.079639676,500837.657583683,543708.7053843295,566097.5017908948,547963.6935415774,586825.6398071763,633190.9252008931,653279.3940869079,674928.3699302778,800160.5277801065,902656.3805062142,901485.6531752904,910563.2526142446,896669.7640098024
35,-121,229184.2672615488,265724.1211587718,307293.7478070082,374530.933162659,436106.72439141956,518338.28955570306,563419.8478565799,548781.1806979853,500593.6510470174,435062.2538510474,408393.1862644342,377441.8356325964,384339.9230888219,438161.235242367,484994.168772891,505838.64768523694,534797.3223850376,591343.5913189913,625549.2812704376,632218.7542517058,652117.2964935852,742229.1029817136,851278.2183590587,865347.4982566849,892256.8138216328,896348.4852209712
35,-120,97525.75325783643,100664.28240303634,108371.82725443003,122784.45127493794,146663.74456116016,195977.2498624196,240174.88054147954,246001.86131974036,191077.32291943737,140348.31059660352,128431.60305265419,118606.84099123617,121290.19799415059,140478.3831127115,156963.81148174847,160791.40896925138,170307.45781085358,180239.0276820301,191590.7884270878,203946.9574714524,217183.32294605175,251982.9357161257,290081.3155952529,297128.6325870437,312452.4951612432,321618.9583743107
35,-119,81504.84399319263,85263.17437203345,90971.42024210558,104945.15520905863,126906.58780510195,168583.40082417312,204626.9005538227,211100.72231408817,176018.02549335134,130945.1097858497,122491.16632854294,113907.48634386605,116411.10961431397,133027.1228265983,148854.59354565135,157355.69456973547,166485.0886143464,175101.35356909654,188464.77934988603,199767.00127600293,212637.16723145806,247396.72657791464,280098.8570886966,283706.1018750593,297098.53826690314,303587.7932032958
35,-118,68262.96087909487,75139.82364296183,84059.05751672515,79792.34175723956,81272.9634657089,100834.84784323565,122587.81340139349,125811.25492663032,104874.56310998247,81934.29734800392,77704.24102609884,71000.93978915716,67304.12787456323,71734.54426752044,78408.63035363567,84043.66622643034,92247.14897495904,105798.2975306616,123694.38922715068,132420.69770710697,137652.3436876455,166646.8088780844,190791.78950812246,187423.8289033641,196292.66727645724,196671.26423403656
35,-116,161040.0406529318,185867.51834388004,201359.849626586,220858.9493023361,292957.4858729319,375937.13669915515,392655.3115838771,376414.32259026996,288986.7329334382,219722.06269548784,193467.61266550716,177290.3825582939,172184.71244599385,204679.36731395518,238162.5446964764,252758.41371931284,264802.6614502551,282041.23241005675,316863.5784592307,336468.66617941106,347024.4627933909,400303.1707299874,481543.0553140425,458703.0778035635,481676.6721353439,492392.6839698733
35,-115,113970.92104838607,119070.55159709389,126242.63802813056,135480.55262883235,160249.375640774,202700.38344229735,238182.70653084628,235989.05282629607,197697.16249086426,154786.06149168385,135323.86692005442,119211.19310731646,115225.40464959687,129166.40088647635,143004.68144410424,154229.74592594837,161709.4809574865,171234.7686866178,187554.7330147348,203024.28084953656,218682.17971068196,260046.2146411105,303776.13592570164,291947.269665713,298267.25497383694,300415.2755737039
35,-114,101207.01191276405,98893.81876548953,96226.42545060668,94708.46704070656,104443.81814313243,126467.13847653547,155866.0972544423,158539.52055264375,139255.72767134992,117983.70478926913,97275.00267752628,84107.19893589907,80385.48516406136,89485.25574658286,99282.09293138172,110152.37621238889,117956.91159673696,121386.6256631591,134201.8407025625,148619.67294575897,165444.60347334153,199832.76197348943,226956.81716801348,213559.13178785506,212030.3061268684,214134.70231466222
35,-113,88634.66035507184,94681.97459155536,101235.94717680702,112372.14864907786,122004.57995158834,149097.92956914997,191118.7439850749,208287.2492622952,184147.6679256029,158572.2753680044,151420.9603751052,126741.9868483413,129586.23715542964,145067.58080202268,166769.92196144885,183495.3380323797,198285.54299365077,221488.32059885096,183803.6182403743,204946.7205501817,223604.11139556317,270013.6921330359,317391.59687631094,306325.9319714102,308969.1440936707,311815.8526498876
35,-112,149557.31116323403,156639.00662772273,164866.7707303602,179398.79876826124,201121.44062568116,250549.1643042588,313695.27517925506,323871.7962607117,289038.2413944825,259530.02750564145,240296.1022348007,209338.81652493583,212504.5910254032,227657.79751919408,252936.18643632927,276988.4197519253,299359.125299916,327709.03220108274,348642.66300554556,366562.3940094445,391875.06699871656,478197.66682539904,576937.0992821914,576327.9868245024,606632.5074558121,621920.5481374887
35,-111,45140.63859491746,45506.984523565974,45832.744684657526,47947.155908572895,49153.43734512901,59018.05914156944,71934.26694264654,85113.46597542227,83462.90280012724,81143.78536722959,72061.90255917616,64231.9174720037,66723.4516037737,68300.84896807924,76175.33733216758,83264.60125184654,85692.88087028933,93813.83113717164,111647.39223116572,127060.91761198582,138733.462663279,167460.8286807793,189009.4165080098,192464.40975222364,200292.74261089068,196757.97338279377
35,-109,,,,,,,,,,,,,153060.86532142232,153100.4498678161,155064.16023056183,157983.90946356286,154526.89438763756,147754.127735334,155901.18051011767,166888.0729060937,179745.7997655488,196502.5618977265,204387.97309975335,205105.0720904936,210730.09713651324,217714.00051650568
35,-108,,,,,,,,,,,,,,,,,,,,,,202544.53510921507,217911.27789601823,212118.2680011273,196710.43738323983,208179.5165571179
35,-107,,,159854.23604951784,164122.72292234353,173920.5919395996,185009.08058281505,212537.53037384854,230568.35556762884,226661.94303426542,217597.9288681739,209282.79804283427,198207.6143959689,192493.01462426878,197403.1941574158,205191.07061972553,209813.34104243555,218841.08667297979,227428.93117670913,237487.6802543168,251530.75010371563,273862.8337447831,315703.2122300281,357850.8198149902,371268.26530272095,382115.0253784878,389350.3422030051
35,-106,,,323271.3927770888,340951.601934568,369284.05917945225,407702.323178132,446677.3138674777,477375.73890791356,484220.52709096187,450748.9524838687,416156.49704685877,392920.6087521637,389517.6048436599,402516.19775435765,417554.9623815638,396743.9287514705,404273.2039125405,430137.8907392363,414337.37742155226,430054.99800130236,467755.4241044853,550221.1964794028,492664.54038091504,498049.20452040125,514498.9480333872,516219.7619714163
35,-105,,,,,,,,,,,,,146157.8114509562,141763.6287193875,138804.6133908728,141508.9804248879,145250.35915088418,148610.835633456,157332.03049125822,164400.36326782647,172007.51590992248,197703.7674984918,213334.3506935422,205295.5766597897,211991.66088349608,216339.1969720922
35,-104,,,,,,,,,,,63541.25246701052,67535.95953511442,67179.55215940892,62999.6884996589,86630.36729182355,83811.01431035544,82377.70521709943,81966.07274810466,81340.67775312945,86595.48657264738,94161.39964510867,106162.20735846482,117108.52782351454,119691.63170501599,121095.9778506927,121975.17577447882
35,-103,,,,,,,,,,230068.48552568583,232706.5291394924,232233.9609133692,161397.79652370673,175717.21563676992,180191.90548122628,182734.22846111102,188557.81622004835,196269.46020358452,208641.47642455105,210182.47524243017,216895.2857533384,238214.45425632532,265158.3909001399,265949.29549054516,277603.324533584,285581.48606800596
35,-102,,,,,,,,,,109300.25942146314,108961.13598945709,106110.05651349103,105799.6984322233,106336.11970800503,109430.25309946899,113559.79652078469,118625.45051910492,121670.8254588763,125346.52567757471,130623.43119508745,135942.04295131116,152740.03371093792,164345.76478871756,166980.26741862245,171423.6772247004,172146.37520801745
35,-101,,,,,,,,,,79521.4022382126,79041.44933204327,78642.20641549492,81792.21731287042,85765.95918507189,89777.91125901834,93648.4910722489,111633.80427160855,108743.74246148432,107987.92618866656,109964.9911583934,115692.60315821145,126187.98156245134,133236.86536947405,121262.16004129063,116105.04892042925,111255.93364936783
35,-100,83859.69954698572,86788.84383960666,88507.75603482696,90866.04179042391,94145.08552329933,96153.67132805083,98413.51245295646,104167.66286820929,103774.70397980214,104093.49052174298,100457.57955093605,97352.75569844201,99994.06367770831,99094.37994002532,104898.29730504326,114827.36341094175,90696.51970798441,87500.82879643992,84076.1638858345,87822.12864643305,91164.5296701997,99380.45308253558,109896.79592873418,110422.74659250266,115987.7810184465,119832.46176636188
35,-99,59234.0468816126,62026.05616728297,64370.24666306084,65587.85544548187,67432.19319550121,70651.13824276357,74205.59935202093,77384.03931311163,78513.37654050952,72657.34281371285,71801.59813998772,71159.51219454042,73057.27977564756,80238.63574131714,88598.50814101502,95195.77181601775,96497.47921030097,97135.39030084934,99321.28992622823,101683.276350693,107226.08277724149,119457.75809840507,130082.44745858487,131088.0380059021,136923.20974839092,141370.960026958
35,-98,95227.83840784659,99931.77372118502,104094.76740650383,108750.33542525975,113907.26522748775,119478.34916481665,126129.9425274614,130349.7546121291,131560.931148798,131092.2163399686,132040.7719339438,129271.8316134615,127896.47399513089,132692.36162615684,138825.22773268583,146185.47160632626,150078.6282380586,154272.29124821763,162039.88678541876,169449.99606390265,180525.53630832874,202818.71038618995,230061.75941013612,239595.86342845933,245056.34022729695,249028.40650478206
35,-97,57329.08924417095,60736.82666389511,63562.61381644817,65041.76496627009,67670.32434203009,71400.39688590782,74694.97240415298,77533.4394112513,78738.47676243148,77634.71753915318,76956.37480162505,75809.30042202328,76841.07990031362,80647.17947113322,80992.20404139267,86740.74525550082,90667.41601404754,91793.06982459722,96582.54520479939,102207.00530410653,112256.10888857822,131520.27806705952,151323.02033125827,154430.07780660113,161514.83971594673,166139.42558196269
35,-96,79890.99117763406,82994.55997179994,85795.18652565547,86515.12455708664,89336.47419476794,92940.54832413852,96247.14915798239,99607.27101591976,100893.37116281527,98407.74596540531,98003.86567041365,95141.4487101145,94495.43091272561,95497.40149595079,97777.03484715131,102020.20485033102,107958.6586491458,109798.602510465,113655.29668041413,118572.33290345874,129952.26119480997,153684.5704922844,178693.2371447467,182405.09721043112,188903.95275149881,193157.02741410318
35,-95,77551.36249512726,81926.94967512024,84817.23123166966,88125.71500505,92549.40375917163,99005.80634458229,104788.5668693593,109396.76830556811,108736.87950631177,106141.17668223279,103979.81454942617,100382.38695137219,100656.96418760325,101310.58240993904,102685.80959536332,106022.72885763919,111225.37617375528,114451.42567581222,119536.96906934466,125918.38851849253,135587.08452030167,156517.76066324528,180954.62615767025,186089.91219823854,192973.598492627,198578.54801985167
35,-94,86986.76198310345,91031.89059175354,93266.48149134402,96486.62006037448,102054.39614742647,110113.25461539389,116414.60823858083,121370.4686007512,122229.06118632517,119530.9716807971,116154.97222928413,113368.34130310142,105729.15443329708,106479.21443076592,106855.46262973182,109509.6747148296,113546.59984926549,118109.70236247707,122846.84998513492,127281.01182003417,134756.38379096834,152546.4418950154,169304.72404398618,173027.69705308927,180359.6649463601,182127.04260219366
35,-93,84945.10509532757,88446.88736097759,91534.4840555596,94568.1387809852,99077.73667905353,105696.34539235164,113934.26695344411,118095.33423667027,119218.28116094903,117270.45550612146,116533.18764227635,116328.16309782834,117628.02980043174,118742.51861394643,119798.96062401716,123194.61644156087,127380.14353103563,131717.82472796898,136639.72007000886,139113.47556777555,147390.34449571752,169770.99875859258,190543.2397793848,195141.2779498181,203490.93752482074,206358.41030078055
35,-92,88722.60084119247,93067.9522095267,93597.24715610656,94385.58443537261,98567.30306586288,102958.14596537367,109913.9633694339,113077.78897214004,114533.02094904776,112709.74743667577,111015.24513776237,109794.31642085493,111320.88730468176,107433.39752411711,107411.66569598771,110284.8321364518,113513.37465342841,116403.94021833371,118540.95082839741,120757.74440319721,128156.44466224087,144969.53118178248,160562.63015177404,160618.72256177707,164948.58624759666,168186.8902104046
35,-91,77050.89129209577,79824.00435797662,81554.47541870139,83615.29562945268,86250.33412088921,90474.7184222031,94748.51133645857,96221.66900639982,92492.22915290364,87490.88503348223,84000.71171021009,81351.84287689255,81974.93529510048,85815.32142293405,87902.61631197015,88805.78863609643,93131.53164766614,96585.09459847039,102993.82755573747,107583.72590040042,115497.30401251321,131195.39031616074,145049.4037340877,147465.79995272958,149460.65374545875,147083.46234921887
35,-90,110807.108399968,114055.27781576412,116162.8029256214,118458.1905881589,121630.60971802332,126131.69399519193,131883.5715843518,135366.7670251206,129807.28008755816,122869.40226669445,119547.16972219442,115125.87983245256,116649.71991588688,119716.706550273,125380.12284730446,129402.36484487703,134986.4083910085,142162.71860051708,151543.65189886364,162844.89547259492,177283.23006080685,204905.53943909067,232476.589474104,236977.73586051134,243429.83335111773,243924.32892125958
35,-89,69260.15205085685,71435.15967722022,73290.2773681391,75546.18838164977,78121.95733998879,82582.30465698638,88361.46602318749,92555.39881705292,93276.68587594976,91323.71206021059,89584.35948573162,86729.76629354026,87501.61880750659,88242.77065065132,91079.34688440978,94777.62933569826,99494.32112908493,104230.5996370122,107313.1945121177,116695.41598504559,127394.5253698377,144142.1359237516,166001.56128223916,168804.44574628895,176048.31800763478,177556.1784218219
35,-88,74007.35239147594,78133.29323751364,81610.5944013711,83829.83915912508,87214.71436599744,92834.67299786063,98355.81606430691,103264.60314353042,105567.45726321523,102748.11647295849,100248.44080685136,97521.9543606059,99133.21139034608,103515.71715090379,108897.1428629569,117547.50664433204,127720.28425012395,140404.26176858813,150523.88715205636,163803.71410454542,179987.95118021424,215081.1432944351,247064.57436496962,249107.90897946377,253675.52590924784,258644.74559982595
35,-87,130101.03666096808,134720.11240064344,138085.4905445133,142367.38655814083,148518.39396528286,157823.54062852013,171495.91123585968,183632.75998644414,182404.35108880827,172935.18063448317,168153.10447471138,165842.55895768022,167397.73226142707,174338.8822525248,183547.57095517035,197721.59278196766,216727.64761356375,237269.66493503487,255971.73696979138,275625.496828201,297593.27074976184,352100.6718559418,427011.02543258975,428393.81950823887,444311.33005807805,455910.6926110854
35,-86,93454.75073490213,97332.75299971922,100059.84763296123,103548.02381487162,108865.33780701125,116678.40111444371,124457.5987743489,129707.51332509983,130239.74759342248,126278.76149691279,124356.00112800946,121632.37586232071,119943.69650532927,123120.60620184774,129089.42398012588,135155.6557587979,143498.615359386,155039.07764074334,164782.82791084962,178568.2570267958,193439.78238262766,225804.5511936096,255431.38392561045,262742.2051409252,276200.82232329453,279580.6745265872
35,-85,97344.72921604877,102940.86111336648,107144.25986081698,111929.92692401106,118394.35614279524,126853.64608691783,138268.71154429603,144994.37338446552,145209.57370447015,140696.72189452962,139413.80703155868,135000.78369662576,135079.44335154805,138491.44503657825,144089.40231962403,151490.47129426163,160904.87643110042,169833.883695622,178803.63811431607,192074.0638074761,208696.1692246715,244833.74361026476,287670.54351185996,301416.79343723325,320102.67055985023,324359.6267002107
